"address","location/lat","location/lng","name","numberOfGuests","pricing/rate/amount","pricing/rate/amount_formatted","pricing/rate/currency","pricing/rate/is_micros_accuracy","pricing/rate_type","pricing/rate_with_service_fee/amount","pricing/rate_with_service_fee/amount_formatted","pricing/rate_with_service_fee/currency","pricing/rate_with_service_fee/is_micros_accuracy","roomType","stars","url"
"دبي, United Arab Emirates","25.194","55.285","Specious 2 bedrooms by Super Host | Downtown","5","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/30105627"
"Dubai, United Arab Emirates","25.18664","55.29157","Spectacular One Bedroom in Business Bay","2","431","ﺩ.ﺇ431","AED","false","nightly","431","ﺩ.ﺇ431","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53140744"
" Dubai  Marina, Dubai, United Arab Emirates","25.18869","55.27734","Exquisite 2BR at Downtown Burj Khalifa View","4","439","ﺩ.ﺇ439","AED","false","nightly","439","ﺩ.ﺇ439","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48841192"
"Dubai, United Arab Emirates","25.091","55.17","Beautiful & Vibrant 2BR with Panoramic Views!","4","469","ﺩ.ﺇ469","AED","false","nightly","469","ﺩ.ﺇ469","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/46439141"
"Dubai, United Arab Emirates","25.0878","55.14753","Serene High-Rise Apartment with City Views in Dubai Marina","6","445","ﺩ.ﺇ445","AED","false","nightly","445","ﺩ.ﺇ445","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/20821309"
"دبي, United Arab Emirates","25.187","55.276","Luxurious 1BR apartment | in the heart of Dubai","4","446","ﺩ.ﺇ446","AED","false","nightly","446","ﺩ.ﺇ446","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53801992"
"Dubai, United Arab Emirates","25.194","55.283","Beautiful Modern 2BR Apartment in Downtown Dubai","6","470","ﺩ.ﺇ470","AED","false","nightly","470","ﺩ.ﺇ470","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/42371307"
"Dubai, United Arab Emirates","25.092","55.173","Relax in Balinese inspired 2-Bed in the GREENS","5","461","ﺩ.ﺇ461","AED","false","nightly","461","ﺩ.ﺇ461","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/41139608"
"Dubai, United Arab Emirates","25.08308","55.14192","Bright, Quiet 1 BR Apartment - 5 mins from beach!","2","441","ﺩ.ﺇ441","AED","false","nightly","441","ﺩ.ﺇ441","AED","false","Entire condo","5","https://www.airbnb.com/rooms/53087723"
"Dubai, United Arab Emirates","25.08072","55.14047","Modern 1 B/R Apt W/Balcony Murjan 1, JBR 07B","4","429","ﺩ.ﺇ429","AED","false","nightly","429","ﺩ.ﺇ429","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/27716382"
"Dubai, United Arab Emirates","25.081","55.146","Premier 1Bedroom with Balcony Marina View","3","432","ﺩ.ﺇ432","AED","false","nightly","432","ﺩ.ﺇ432","AED","false","Entire condo",,"https://www.airbnb.com/rooms/40021921"
"دبي, United Arab Emirates","25.18394","55.2747","Stylish Studio in Business Bay By The Canal","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53897977"
"Dubai, United Arab Emirates","25.194","55.283","Classy 2BR With Study in Downtown Burj District!","5","435","ﺩ.ﺇ435","AED","false","nightly","435","ﺩ.ﺇ435","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/39985152"
"دبي, United Arab Emirates","25.1948","55.28432","◑ Luxurious Apt◑WIFI◑ Dubai Mall/Burj Khalifa◑DXB◑","4","432","ﺩ.ﺇ432","AED","false","nightly","432","ﺩ.ﺇ432","AED","false","Entire condo","4","https://www.airbnb.com/rooms/52959730"
"Dubai, United Arab Emirates","25.116","55.135","Boutique Studio Apartment - Palm Views West","2","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/16431114"
"Dubai, United Arab Emirates","25.089","55.15","1BD+1SofaBed in LR,In the Heart of Marina Walk.","3","433","ﺩ.ﺇ433","AED","false","nightly","433","ﺩ.ﺇ433","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/52698325"
"Dubai, United Arab Emirates","25.081","55.139","Bright 1BR high floor Apt. with full sea view","2","453","ﺩ.ﺇ453","AED","false","nightly","453","ﺩ.ﺇ453","AED","false","Entire condo",,"https://www.airbnb.com/rooms/53965575"
"Dubai, دبي, United Arab Emirates","25.07241","55.13244","1 BDR Suite Dubai Marina Swarovski inspired tower","2","444","ﺩ.ﺇ444","AED","false","nightly","444","ﺩ.ﺇ444","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/37550223"
"دبي, United Arab Emirates","25.18522","55.27477","Serene Studio in Business Bay By The Canal","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","3.5","https://www.airbnb.com/rooms/53855687"
"Dubai, United Arab Emirates","25.18535","55.28173","1BR Burj View | The Pad","3","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50883066"
"دبي, United Arab Emirates","25.18381","55.27605","Bespoke Studio in Business Bay By The Canal","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","2.5","https://www.airbnb.com/rooms/53897798"
"Dubai, United Arab Emirates","25.088","55.147","Full Sea View Fantastic Apartment Princess Marina","6","459","ﺩ.ﺇ459","AED","false","nightly","459","ﺩ.ﺇ459","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/9781311"
"Dubai, United Arab Emirates","25.084","55.142","A bright and cozy studio apartment | Royal Oceanic","3","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/49393441"
"Dubai, United Arab Emirates","25.18614","55.28313","Exquisite Studio III City View in Downtown","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/41040935"
"Dubai, United Arab Emirates","25.07285","55.13287","Beautiful 2-BED@ JBR Walk sleeps 4 adults-1 infant","5","466","ﺩ.ﺇ466","AED","false","nightly","466","ﺩ.ﺇ466","AED","false","Entire vacation home","5","https://www.airbnb.com/rooms/17187968"
"Dubai, United Arab Emirates","25.189","55.289","Exquisite 2BR Apt in Business Bay with Stunning Canal View!","4","460","ﺩ.ﺇ460","AED","false","nightly","460","ﺩ.ﺇ460","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/52084094"
"Dubai, United Arab Emirates","25.07847","55.14154","Stylish 2BD with great view in Marina View Tower","7","459","ﺩ.ﺇ459","AED","false","nightly","459","ﺩ.ﺇ459","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/23722166"
"Dubai, دبي, United Arab Emirates","25.07316","55.13112","1 BDR Suite Dubai Marina Swarovski inspired tower","2","444","ﺩ.ﺇ444","AED","false","nightly","444","ﺩ.ﺇ444","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/37550083"
"Dubai, United Arab Emirates","25.18377","55.2598","2 Bedroom Flat with open kitchen","4","430","ﺩ.ﺇ430","AED","false","nightly","430","ﺩ.ﺇ430","AED","false","Entire condo",,"https://www.airbnb.com/rooms/50763482"
"Dubai, United Arab Emirates","25.08892","55.14644","PALM & MARINA VIEW 63 FLOOR APT NEXT TRAM & BEACH!","6","471","ﺩ.ﺇ471","AED","false","nightly","471","ﺩ.ﺇ471","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53158502"
"Dubai, United Arab Emirates","25.23371","55.29567","Park View Two Bedroom Apartment Heart Of the City","4","470","ﺩ.ﺇ470","AED","false","nightly","470","ﺩ.ﺇ470","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/54297951"
"Dubai, United Arab Emirates","25.07195","55.13288","1 BDR Suite Dubai Marina Swarovski inspired tower","2","444","ﺩ.ﺇ444","AED","false","nightly","444","ﺩ.ﺇ444","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/37550746"
"Dubai, دبي, United Arab Emirates","25.07103","55.13163","1 BDR Suite Dubai Marina Swarovski inspired tower","2","444","ﺩ.ﺇ444","AED","false","nightly","444","ﺩ.ﺇ444","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/37550839"
"Dubai, United Arab Emirates","25.17887","55.26657","Elite Fully Furnished Studio in Business Bay","2","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/50930844"
"Dubai, United Arab Emirates","25.07087","55.13637","New! Excellent Apartment. Perfect Location.","4","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/47555566"
"Dubai, United Arab Emirates","25.18969","55.27609","Elegant 2 BR Apartment in Downtown | Burj Khalifa","4","439","ﺩ.ﺇ439","AED","false","nightly","439","ﺩ.ﺇ439","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48874742"
"Dubai, United Arab Emirates","25.19028","55.28406","Downtown Dubai  ★ MAG 318 ★ Luxury Apartment","2","450","ﺩ.ﺇ450","AED","false","nightly","450","ﺩ.ﺇ450","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53444756"
"Dubai, United Arab Emirates","25.073","55.13","3 min to Beach, Tram & Marina, Marina view, 2 Bdrm","8","440","ﺩ.ﺇ440","AED","false","nightly","440","ﺩ.ﺇ440","AED","false","Entire condo","5","https://www.airbnb.com/rooms/39016055"
"Dubai, Dubai Marina, United Arab Emirates","25.07473","55.13807","VST - Spacious  Furnished One BR Apt with huge Balcony in Marina","2","430","ﺩ.ﺇ430","AED","false","nightly","430","ﺩ.ﺇ430","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/30298374"
"دبي, United Arab Emirates","25.18598","55.28129","Mesmerizing Studio Apartment in Business Bay","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53839456"
"Dubai, United Arab Emirates","25.191","55.282","Burj View Big 1BR at Prime Location Downtown","3","448","ﺩ.ﺇ448","AED","false","nightly","448","ﺩ.ﺇ448","AED","false","Entire condo",,"https://www.airbnb.com/rooms/22284458"
"Dubai, United Arab Emirates","25.19053","55.2773","Luxury 2 Bedroom - 5 Min Walk from DUBAI MALL","6","449","ﺩ.ﺇ449","AED","false","nightly","449","ﺩ.ﺇ449","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/46304505"
"Dubai, United Arab Emirates","25.073","55.132","beach front, amazing 2 bedrm with full Marina view","8","465","ﺩ.ﺇ465","AED","false","nightly","465","ﺩ.ﺇ465","AED","false","Entire condo","5","https://www.airbnb.com/rooms/2333758"
"Dubai, United Arab Emirates","25.10918","55.1414","50% DISCOUNT GIVEN! In a 5* Hotel Residence","6","468","ﺩ.ﺇ468","AED","false","nightly","468","ﺩ.ﺇ468","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/40052163"
"دبي, United Arab Emirates","25.03069","55.25604","Bright and spacious apartment in DAMAC HILLS","4","447","ﺩ.ﺇ447","AED","false","nightly","447","ﺩ.ﺇ447","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/49033046"
"Dubai, United Arab Emirates","25.07937","55.14209","Next to Marina mall & Canal by Royal Regency","2","443","ﺩ.ﺇ443","AED","false","nightly","443","ﺩ.ﺇ443","AED","false","Entire vacation home","4.5","https://www.airbnb.com/rooms/53682187"
"دبي, United Arab Emirates","25.19008","55.28251","Downtown Dubai Luxury Studio near Burj Khalifa","2","440","ﺩ.ﺇ440","AED","false","nightly","440","ﺩ.ﺇ440","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/53245408"
"Dubai, United Arab Emirates","24.94827","55.2301","Charming and Cozy Unit in a Developing Community!","3","430","ﺩ.ﺇ430","AED","false","nightly","430","ﺩ.ﺇ430","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/45613936"
"Dubai, United Arab Emirates","25.08884","55.14841","5 Star Experience In The Heart Of Dubai Marina","6","442","ﺩ.ﺇ442","AED","false","nightly","442","ﺩ.ﺇ442","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/43950841"
"Dubai, United Arab Emirates","25.078","55.136","Fantastic 1BR in JBR Next to the Beach","4","441","ﺩ.ﺇ441","AED","false","nightly","441","ﺩ.ﺇ441","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/18678493"
"Dubai, United Arab Emirates","25.2043","55.34293","Delightful 1 Bedroom Apartment in Creek","2","461","ﺩ.ﺇ461","AED","false","nightly","461","ﺩ.ﺇ461","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53001673"
"Dubai, United Arab Emirates","25.109","55.142","50% DISCOUNT GIVEN! In a 5* Hotel Residence","5","458","ﺩ.ﺇ458","AED","false","nightly","458","ﺩ.ﺇ458","AED","false","Entire condo","5","https://www.airbnb.com/rooms/39274083"
"Dubai, United Arab Emirates","25.20443","55.26259","Upper class in the heart of Dubai - City Walk!","2","457","ﺩ.ﺇ457","AED","false","nightly","457","ﺩ.ﺇ457","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/17458799"
"Dubai, United Arab Emirates","25.1849","55.27667","Spectacular Studio Apartment II","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/51259514"
"Dubai, United Arab Emirates","25.1848","55.27664","Elegant Studio by the Canal","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/51005479"
"دبي, United Arab Emirates","25.18406","55.27587","Captivating Studio in Business Bay By The Canal","2","464","ﺩ.ﺇ464","AED","false","nightly","464","ﺩ.ﺇ464","AED","false","Entire rental unit","2.5","https://www.airbnb.com/rooms/53856075"
"Dubai, United Arab Emirates","25.157","55.294","1 Bedroom Luxurious Furnished Apartment","3","429","ﺩ.ﺇ429","AED","false","nightly","429","ﺩ.ﺇ429","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/48219747"
"Dubai, United Arab Emirates","25.0772","55.13417","Amazing 2 BR Penthouse in JBR","5","662","ﺩ.ﺇ662","AED","false","nightly","662","ﺩ.ﺇ662","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53898247"
"Dubai, United Arab Emirates","25.12843","55.15441","Anantara Residences - Royal Amwaj · 1BR Sea View Suite","3","632","ﺩ.ﺇ632","AED","false","nightly","632","ﺩ.ﺇ632","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/52847349"
"Dubai, United Arab Emirates","25.08596","55.14746","Magical Marina view 1BDR apartment","4","629","ﺩ.ﺇ629","AED","false","nightly","629","ﺩ.ﺇ629","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/24373392"
"Dubai, United Arab Emirates","25.08693","55.14844","New apartment in Dubai Marina || Stunning Views","2","624","ﺩ.ﺇ624","AED","false","nightly","624","ﺩ.ﺇ624","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53990401"
"Dubai, United Arab Emirates","25.10549","55.14907","Palm Jumeirah with fairmont beach club access","4","660","ﺩ.ﺇ660","AED","false","nightly","660","ﺩ.ﺇ660","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53487716"
"Dubai, United Arab Emirates","25.072","55.128","1br ADDRESS BEACH RESIDENCE, high floor","5","636","ﺩ.ﺇ636","AED","false","nightly","636","ﺩ.ﺇ636","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/52596648"
"Dubai, United Arab Emirates","25.19656","55.27387","Penthouse Burj Khalifa view PermitNr.DOW-29-7ZDHN","4","661","ﺩ.ﺇ661","AED","false","nightly","661","ﺩ.ﺇ661","AED","false","Entire loft","5","https://www.airbnb.com/rooms/21227207"
"Dubai, United Arab Emirates","25.19923","55.27091","FIRST CLASS | 2BR | DUBAI SKYLINE & SEA view","8","637","ﺩ.ﺇ637","AED","false","nightly","637","ﺩ.ﺇ637","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53186801"
"Dubai, United Arab Emirates","25.192","55.27","BOOK NOW! Modern 1 BR Ellington DT1, Downtown","3","625","ﺩ.ﺇ625","AED","false","nightly","625","ﺩ.ﺇ625","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50664501"
"Dubai, United Arab Emirates","25.20793","55.27884","DHH | 1 Bed in 39th Floor Index Tower, DIFC","2","650","ﺩ.ﺇ650","AED","false","nightly","650","ﺩ.ﺇ650","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53596760"
"Dubai, United Arab Emirates","25.09713","55.13883","Lovely 2 bedroom apartment with swimming pool,gym","4","632","ﺩ.ﺇ632","AED","false","nightly","632","ﺩ.ﺇ632","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/53964889"
"Dubai, United Arab Emirates","25.08619","55.14679","LUX | Lavish Suite with Full Palm Jumeirah View 1","6","630","ﺩ.ﺇ630","AED","false","nightly","630","ﺩ.ﺇ630","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/42547876"
"Dubai, United Arab Emirates","25.19249","55.27349","Chic Apt w/ Luxury Lifestyle & Burj Khalifa Views","3","665","ﺩ.ﺇ665","AED","false","nightly","665","ﺩ.ﺇ665","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/43378976"
"Dubai, United Arab Emirates","25.07363","55.12869","Address Beach Resort-Modern 1BDR by the beach","2","657","ﺩ.ﺇ657","AED","false","nightly","657","ﺩ.ﺇ657","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/53210456"
"Dubai, United Arab Emirates","25.19195","55.27337","FIRST CLASS | 2BR | Full Downtown Dubai view","6","654","ﺩ.ﺇ654","AED","false","nightly","654","ﺩ.ﺇ654","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/548488546260415360"
"Dubai, United Arab Emirates","25.08349","55.14563","Elevated Home 2BR - Dubai Marina - walk to beach","6","641","ﺩ.ﺇ641","AED","false","nightly","641","ﺩ.ﺇ641","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53139709"
